dataset_name,algorithm_name,auc_roc,auc_pr,f1_best,fit_time_sec,predict_time_sec,seed,timestamp,notes,experiment_name,modality,status,best_threshold,contamination_mode,contamination_rate,label_flip_rate,n_train,n_test,train_anomaly_rate,test_anomaly_rate,fit_params,artifact_path,error_type,error_message
satellite,Defended_RF_DeepSVDD_Flip,0.949854,0.917932,0.83035,7.969539,0.037783,42,2026-06-04T15:24:11Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.42,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_RF_DeepSVDD_Flip_0bb3a9431c.npz,,
satellite,Standard_LR,0.888898,0.85718,0.767639,0.353732,0.000794,42,2026-06-04T15:24:12Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.677625,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Standard_LR_edbbe94d62.npz,,
satellite,Defended_LR_IQR_Trim,0.888635,0.856373,0.768199,0.137976,0.00092,42,2026-06-04T15:24:12Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.725828,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_IQR_Trim_fd62820ce4.npz,,
satellite,Defended_LR_IQR_Flip,0.886686,0.854263,0.764867,0.233267,0.000767,42,2026-06-04T15:24:12Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.569722,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_IQR_Flip_a84a5c0a68.npz,,
satellite,Defended_LR_LOF_Trim,0.88998,0.857648,0.768103,0.253905,0.000669,42,2026-06-04T15:24:12Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.655436,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_LOF_Trim_b34dbc7a1c.npz,,
satellite,Defended_LR_LOF_Flip,0.884954,0.845891,0.744991,0.313533,0.000712,42,2026-06-04T15:24:13Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.577913,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_LOF_Flip_19db998cdc.npz,,
satellite,Defended_LR_KNN_Trim,0.889165,0.856504,0.771611,0.272624,0.000602,42,2026-06-04T15:24:13Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.612529,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_KNN_Trim_45fc76447f.npz,,
satellite,Defended_LR_KNN_Flip,0.887378,0.855281,0.767677,0.277386,0.000814,42,2026-06-04T15:24:13Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.606512,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_KNN_Flip_b0ce0adca6.npz,,
satellite,Defended_LR_IForest_Trim,0.889043,0.856343,0.769524,0.372984,0.000628,42,2026-06-04T15:24:14Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.706651,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_IForest_Trim_d915609304.npz,,
satellite,Defended_LR_IForest_Flip,0.889401,0.853399,0.765038,0.371485,0.000621,42,2026-06-04T15:24:14Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.661618,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_IForest_Flip_068de4a92c.npz,,
satellite,Defended_LR_ECOD_Trim,0.887659,0.856579,0.766727,0.18332,0.000589,42,2026-06-04T15:24:14Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.55982,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_ECOD_Trim_ed87c4e931.npz,,
satellite,Defended_LR_ECOD_Flip,0.888674,0.854525,0.76,0.162148,0.000599,42,2026-06-04T15:24:14Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.650255,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_ECOD_Flip_a797997f78.npz,,
satellite,Defended_LR_COPOD_Trim,0.886335,0.854883,0.768797,0.221469,0.000651,42,2026-06-04T15:24:15Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.653442,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_COPOD_Trim_bf09d7c44d.npz,,
satellite,Defended_LR_COPOD_Flip,0.884706,0.851508,0.766197,0.233316,0.039687,42,2026-06-04T15:24:15Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.649341,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_COPOD_Flip_21d74a45f2.npz,,
satellite,Defended_LR_OCSVM_Trim,0.888992,0.854674,0.761468,0.613406,0.000614,42,2026-06-04T15:24:16Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.62973,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_OCSVM_Trim_09b19f1077.npz,,
satellite,Defended_LR_OCSVM_Flip,0.888144,0.851202,0.753805,0.638025,0.003264,42,2026-06-04T15:24:16Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.561869,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_OCSVM_Flip_b86dd789c6.npz,,
satellite,Defended_LR_AutoEncoder_Trim,0.88924,0.855942,0.767399,27.282623,0.000865,42,2026-06-04T15:24:44Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.631167,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_AutoEncoder_Trim_3ddbd95522.npz,,
satellite,Defended_LR_AutoEncoder_Flip,0.887648,0.854291,0.769944,26.159536,0.003261,42,2026-06-04T15:25:10Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.6595,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_AutoEncoder_Flip_b1a1161bb2.npz,,
satellite,Defended_LR_DeepSVDD_Trim,0.886025,0.852855,0.760036,7.719399,0.000869,42,2026-06-04T15:25:18Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.586575,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_DeepSVDD_Trim_c1d00e0da4.npz,,
satellite,Defended_LR_DeepSVDD_Flip,0.882851,0.848518,0.752399,8.450677,0.045491,42,2026-06-04T15:25:26Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.693068,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_LR_DeepSVDD_Flip_cf71887e2b.npz,,
satellite,Standard_MLP,0.976162,0.958151,0.880069,5.270414,0.003699,42,2026-06-04T15:25:31Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.743463,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,"{""max_iter"": 200}",/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Standard_MLP_d7da1aa2a6.npz,,
satellite,Defended_MLP_IQR_Trim,0.972712,0.953702,0.887205,4.882612,0.003108,42,2026-06-04T15:25:36Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.652332,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_IQR_Trim_5116d074e7.npz,,
satellite,Defended_MLP_IQR_Flip,0.961907,0.934955,0.860504,5.231162,0.00212,42,2026-06-04T15:25:42Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.43672,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_IQR_Flip_fce8db84b3.npz,,
satellite,Defended_MLP_LOF_Trim,0.974767,0.954547,0.89205,5.448362,0.005697,42,2026-06-04T15:25:47Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.603822,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_LOF_Trim_da26ad5823.npz,,
satellite,Defended_MLP_LOF_Flip,0.948521,0.893,0.834146,5.398566,0.00168,42,2026-06-04T15:25:52Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.467506,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_LOF_Flip_24ef093057.npz,,
satellite,Defended_MLP_KNN_Trim,0.975986,0.955368,0.883759,5.207404,0.001832,42,2026-06-04T15:25:58Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.582632,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_KNN_Trim_8305193f32.npz,,
satellite,Defended_MLP_KNN_Flip,0.95765,0.9126,0.843014,5.417824,0.001745,42,2026-06-04T15:26:03Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.260879,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_KNN_Flip_9dd989d1b5.npz,,
satellite,Defended_MLP_IForest_Trim,0.971797,0.951158,0.88061,5.175033,0.001699,42,2026-06-04T15:26:08Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.638002,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_IForest_Trim_39186e8714.npz,,
satellite,Defended_MLP_IForest_Flip,0.95173,0.922884,0.839196,5.807456,0.001835,42,2026-06-04T15:26:14Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.470366,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_IForest_Flip_5a7af4a41a.npz,,
satellite,Defended_MLP_ECOD_Trim,0.969842,0.950458,0.881271,5.091217,0.001662,42,2026-06-04T15:26:19Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.456908,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_ECOD_Trim_3addc35815.npz,,
satellite,Defended_MLP_ECOD_Flip,0.937542,0.90732,0.820049,5.200012,0.001782,42,2026-06-04T15:26:24Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.252654,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_ECOD_Flip_16ec220496.npz,,
satellite,Defended_MLP_COPOD_Trim,0.965135,0.946673,0.880066,4.882992,0.008796,42,2026-06-04T15:26:29Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.400917,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_COPOD_Trim_c89bf9bd0e.npz,,
satellite,Defended_MLP_COPOD_Flip,0.945447,0.918877,0.83277,5.062145,0.001789,42,2026-06-04T15:26:34Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.43461,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_COPOD_Flip_9747da643e.npz,,
satellite,Defended_MLP_OCSVM_Trim,0.970136,0.946918,0.869637,5.305934,0.001782,42,2026-06-04T15:26:40Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.415488,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_OCSVM_Trim_f81b7af08c.npz,,
satellite,Defended_MLP_OCSVM_Flip,0.923668,0.890324,0.802908,5.654092,0.001614,42,2026-06-04T15:26:45Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.329253,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_OCSVM_Flip_e132c8f02e.npz,,
satellite,Defended_MLP_AutoEncoder_Trim,0.973477,0.948361,0.879675,31.978023,0.002189,42,2026-06-04T15:27:17Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.29142,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_AutoEncoder_Trim_9473e74d14.npz,,
satellite,Defended_MLP_AutoEncoder_Flip,0.958698,0.918992,0.842857,32.022757,0.00195,42,2026-06-04T15:27:49Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.248561,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_AutoEncoder_Flip_7784cc5f83.npz,,
satellite,Defended_MLP_DeepSVDD_Trim,0.971894,0.952435,0.878133,12.334783,0.002636,42,2026-06-04T15:28:02Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.597379,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_DeepSVDD_Trim_246dd8cff1.npz,,
satellite,Defended_MLP_DeepSVDD_Flip,0.932684,0.906777,0.818828,12.795663,0.001717,42,2026-06-04T15:28:15Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.775586,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_MLP_DeepSVDD_Flip_4131fbd0fd.npz,,
satellite,Standard_TabPFN,0.988987,0.978651,0.925497,0.889639,2.798807,42,2026-06-04T15:28:18Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.420269,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Standard_TabPFN_7336687649.npz,,
satellite,Defended_TabPFN_IQR_Trim,0.987768,0.976512,0.917208,0.777789,2.638879,42,2026-06-04T15:28:22Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.363126,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_IQR_Trim_d517e0ce25.npz,,
satellite,Defended_TabPFN_IQR_Flip,0.983574,0.968442,0.90312,0.843203,2.787514,42,2026-06-04T15:28:25Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.375488,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_IQR_Flip_3f95f19daf.npz,,
satellite,Defended_TabPFN_LOF_Trim,0.987204,0.975143,0.917842,0.899243,2.626856,42,2026-06-04T15:28:29Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.464355,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_LOF_Trim_4ccdc92064.npz,,
satellite,Defended_TabPFN_LOF_Flip,0.972254,0.941362,0.874598,0.938263,2.807397,42,2026-06-04T15:28:33Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.457387,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_LOF_Flip_cef267f9b8.npz,,
satellite,Defended_TabPFN_KNN_Trim,0.985194,0.97117,0.915663,0.908984,2.651913,42,2026-06-04T15:28:36Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.355957,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_KNN_Trim_6893307e9f.npz,,
satellite,Defended_TabPFN_KNN_Flip,0.970565,0.940501,0.863636,0.891828,2.796836,42,2026-06-04T15:28:40Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.313477,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_KNN_Flip_cc3df50af8.npz,,
satellite,Defended_TabPFN_IForest_Trim,0.984438,0.970961,0.912541,1.039945,2.645601,42,2026-06-04T15:28:44Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.353358,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_IForest_Trim_4b6b0d877e.npz,,
satellite,Defended_TabPFN_IForest_Flip,0.968768,0.938132,0.870279,1.014209,2.801386,42,2026-06-04T15:28:48Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.394531,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_IForest_Flip_ba6cb32da3.npz,,
satellite,Defended_TabPFN_ECOD_Trim,0.983646,0.96998,0.902058,0.865466,2.6219,42,2026-06-04T15:28:51Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.318359,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_ECOD_Trim_da588377b7.npz,,
satellite,Defended_TabPFN_ECOD_Flip,0.958583,0.920347,0.849835,0.899372,2.814075,42,2026-06-04T15:28:55Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.340005,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_ECOD_Flip_d1de001f5e.npz,,
satellite,Defended_TabPFN_COPOD_Trim,0.984182,0.971053,0.907131,0.79853,2.633362,42,2026-06-04T15:28:58Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.37094,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_COPOD_Trim_23f0babad5.npz,,
satellite,Defended_TabPFN_COPOD_Flip,0.958619,0.920459,0.85327,0.801251,2.839518,42,2026-06-04T15:29:02Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.286621,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_COPOD_Flip_e72e1f270d.npz,,
satellite,Defended_TabPFN_OCSVM_Trim,0.986084,0.972835,0.909548,1.145473,2.635721,42,2026-06-04T15:29:06Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.481807,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_OCSVM_Trim_6f6d160345.npz,,
satellite,Defended_TabPFN_OCSVM_Flip,0.960544,0.93006,0.842189,1.256162,2.833747,42,2026-06-04T15:29:10Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.340659,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_OCSVM_Flip_d95460da15.npz,,
satellite,Defended_TabPFN_AutoEncoder_Trim,0.984429,0.968943,0.915117,26.689128,2.628409,42,2026-06-04T15:29:39Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 4504, 'n_flipped': 0}",exp4,tabular,success,0.374664,supervised_label_flip,,0.0,4504,1931,0.316385,0.316416,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_satellite_Defended_TabPFN_AutoEncoder_Trim_108d53efc3.npz,,
